"binding","objOfProp","label"
"http://dbpedia.org/resource/Zorro_(1957_TV_series)","http://dbpedia.org/resource/Johnston_McCulley","Johnston McCulley"
"http://dbpedia.org/resource/The_Seven_Stupidest_Things_to_Escape_From","http://dbpedia.org/resource/Jonathan_Goodwin_(escapologist)","Jonathan Goodwin (illusionista)"
"http://dbpedia.org/resource/Nitro_Circus","http://dbpedia.org/resource/Johnny_Knoxville","Johnny Knoxville"
"http://dbpedia.org/resource/Vientos_de_agua","http://dbpedia.org/resource/Juan_José_Campanella","Juan José Campanella"
"http://dbpedia.org/resource/The_Problem_with_Jon_Stewart","http://dbpedia.org/resource/Jon_Stewart","Jon Stewart"
"http://dbpedia.org/resource/Katie_(talk_show)","http://dbpedia.org/resource/Katie_Couric","Katie Couric"
"http://dbpedia.org/resource/Real_Husbands_of_Hollywood","http://dbpedia.org/resource/Kevin_Hart","Kevin Hart (attore)"
"http://dbpedia.org/resource/SP_(TV_series)","http://dbpedia.org/resource/Kazuki_Kaneshiro","Kazuki Kaneshiro"
"http://dbpedia.org/resource/Frankenstein's_Aunt","http://dbpedia.org/resource/Juraj_Jakubisko","Juraj Jakubisko"
"http://dbpedia.org/resource/The_French_Chef","http://dbpedia.org/resource/Julia_Child","Julia Child"
"http://dbpedia.org/resource/Asylum_(2015_TV_series)","http://dbpedia.org/resource/Kayvan_Novak","Kayvan Novak"
"http://dbpedia.org/resource/The_Forgotten_Army_-_Azaadi_Ke_Liye","http://dbpedia.org/resource/Kabir_Khan_(director)","Kabir Khan"
"http://dbpedia.org/resource/Lush_Life_(TV_series)","http://dbpedia.org/resource/Karyn_Parsons","Karyn Parsons"
"http://dbpedia.org/resource/Signed_by_Katie_Price","http://dbpedia.org/resource/Katie_Price","Katie Price"
"http://dbpedia.org/resource/Just_Say_Julie","http://dbpedia.org/resource/Julie_Brown","Julie Brown"
"http://dbpedia.org/resource/Strip_Mall","http://dbpedia.org/resource/Julie_Brown","Julie Brown"
"http://dbpedia.org/resource/The_Way_to_Cook__The_Way_To_Cook__1","http://dbpedia.org/resource/Julia_Child","Julia Child"
"http://dbpedia.org/resource/Kavak_Yelleri","http://dbpedia.org/resource/Kevin_Williamson_(screenwriter)","Kevin Williamson"
"http://dbpedia.org/resource/School_(South_Korean_TV_series)","http://dbpedia.org/resource/Korean_Broadcasting_System","Korean Broadcasting System"
"http://dbpedia.org/resource/Witch_at_Court","http://dbpedia.org/resource/Korean_Broadcasting_System","Korean Broadcasting System"
"http://dbpedia.org/resource/Tell_Me_a_Story_(TV_series)","http://dbpedia.org/resource/Kevin_Williamson_(screenwriter)","Kevin Williamson"
"http://dbpedia.org/resource/Tenacious_D_(TV_series)","http://dbpedia.org/resource/Kyle_Gass","Kyle Gass"
"http://dbpedia.org/resource/Tenacious_D_in_Post-Apocalypto","http://dbpedia.org/resource/Kyle_Gass","Kyle Gass"
"http://dbpedia.org/resource/The_Ghost_Detective","http://dbpedia.org/resource/Korean_Broadcasting_System","Korean Broadcasting System"
"http://dbpedia.org/resource/A_Love_to_Kill","http://dbpedia.org/resource/Korean_Broadcasting_System","Korean Broadcasting System"
"http://dbpedia.org/resource/Dawson's_Creek","http://dbpedia.org/resource/Kevin_Williamson_(screenwriter)","Kevin Williamson"
"http://dbpedia.org/resource/Dad_is_Back","http://dbpedia.org/resource/Korean_Broadcasting_System","Korean Broadcasting System"
"http://dbpedia.org/resource/The_Unit:_Idol_Rebooting_Project","http://dbpedia.org/resource/Korean_Broadcasting_System","Korean Broadcasting System"
"http://dbpedia.org/resource/Wasteland_(American_TV_series)","http://dbpedia.org/resource/Kevin_Williamson_(screenwriter)","Kevin Williamson"
"http://dbpedia.org/resource/The_Clinic_for_Married_Couples:_Love_and_War","http://dbpedia.org/resource/Korean_Broadcasting_System","Korean Broadcasting System"
"http://dbpedia.org/resource/The_Following","http://dbpedia.org/resource/Kevin_Williamson_(screenwriter)","Kevin Williamson"
"http://dbpedia.org/resource/Glory_Days_(2002_TV_series)","http://dbpedia.org/resource/Kevin_Williamson_(screenwriter)","Kevin Williamson"
"http://dbpedia.org/resource/Restol,_The_Special_Rescue_Squad","http://dbpedia.org/resource/Korean_Broadcasting_System","Korean Broadcasting System"
"http://dbpedia.org/resource/The_Return_of_Superman_(TV_series)","http://dbpedia.org/resource/Korean_Broadcasting_System","Korean Broadcasting System"
"http://dbpedia.org/resource/My_Fair_Lady_(2015_TV_series)","http://dbpedia.org/resource/Korean_Broadcasting_System","Korean Broadcasting System"
"http://dbpedia.org/resource/My_Neighbor,_Charles","http://dbpedia.org/resource/Korean_Broadcasting_System","Korean Broadcasting System"
"http://dbpedia.org/resource/Clerks:_The_Animated_Series","http://dbpedia.org/resource/Kevin_Smith","Kevin Smith"
"http://dbpedia.org/resource/The_Confession_(TV_series)","http://dbpedia.org/resource/Kiefer_Sutherland","Kiefer Sutherland"
"http://dbpedia.org/resource/Stalker_(TV_series)","http://dbpedia.org/resource/Kevin_Williamson_(screenwriter)","Kevin Williamson"
"http://dbpedia.org/resource/Hidden_Palms","http://dbpedia.org/resource/Kevin_Williamson_(screenwriter)","Kevin Williamson"
"http://dbpedia.org/resource/You_Are_My_Destiny_(2008_TV_series)","http://dbpedia.org/resource/Korean_Broadcasting_System","Korean Broadcasting System"
"http://dbpedia.org/resource/Spoilers_with_Kevin_Smith","http://dbpedia.org/resource/Kevin_Smith","Kevin Smith"
"http://dbpedia.org/resource/Sucks_Less_with_Kevin_Smith","http://dbpedia.org/resource/Kevin_Smith","Kevin Smith"
"http://dbpedia.org/resource/Un_gars,_une_fille_(French_TV_series)","http://dbpedia.org/resource/Guy_A._Lepage","Guy A. Lepage"
"http://dbpedia.org/resource/Late_Night_(franchise)","http://dbpedia.org/resource/David_Letterman","David Letterman"
"http://dbpedia.org/resource/Late_Night_with_David_Letterman","http://dbpedia.org/resource/David_Letterman","David Letterman"
"http://dbpedia.org/resource/Late_Night_with_Jimmy_Fallon","http://dbpedia.org/resource/David_Letterman","David Letterman"
"http://dbpedia.org/resource/Late_Night_with_Seth_Meyers","http://dbpedia.org/resource/David_Letterman","David Letterman"
"http://dbpedia.org/resource/Late_Show_with_David_Letterman","http://dbpedia.org/resource/David_Letterman","David Letterman"
"http://dbpedia.org/resource/Rescue_Me_(American_TV_series)","http://dbpedia.org/resource/Denis_Leary","Denis Leary"
"http://dbpedia.org/resource/Revolution_(TV_series)","http://dbpedia.org/resource/Eric_Kripke","Eric Kripke"
"http://dbpedia.org/resource/White_Famous","http://dbpedia.org/resource/Tom_Kapinos","Tom Kapinos"
"http://dbpedia.org/resource/Billions_(TV_series)","http://dbpedia.org/resource/David_Levien","David Levien"
"http://dbpedia.org/resource/Black_Sash_(TV_series)","http://dbpedia.org/resource/Robert_Mark_Kamen","Robert Mark Kamen"
"http://dbpedia.org/resource/Tarzan_(2003_TV_series)","http://dbpedia.org/resource/Eric_Kripke","Eric Kripke"
"http://dbpedia.org/resource/The_Girlfriend_Experience_(TV_series)","http://dbpedia.org/resource/Lodge_Kerrigan","Lodge Kerrigan"
"http://dbpedia.org/resource/The_Kids_in_the_Hall:_Death_Comes_to_Town","http://dbpedia.org/resource/The_Kids_in_the_Hall","The Kids in the Hall"
"http://dbpedia.org/resource/Musical_Chairs_(1975_game_show)","http://dbpedia.org/resource/Don_Kirshner","Don Kirshner"
"http://dbpedia.org/resource/Californication_(TV_series)","http://dbpedia.org/resource/Tom_Kapinos","Tom Kapinos"
"http://dbpedia.org/resource/The_Pirates_of_Dark_Water","http://dbpedia.org/resource/David_Kirschner","David Kirschner"
"http://dbpedia.org/resource/Fievel's_American_Tails","http://dbpedia.org/resource/David_Kirschner","David Kirschner"
"http://dbpedia.org/resource/Un_gars,_une_fille","http://dbpedia.org/resource/Guy_A._Lepage","Guy A. Lepage"
"http://dbpedia.org/resource/Sex_&_Drugs_&_Rock_&_Roll_(TV_series)","http://dbpedia.org/resource/Denis_Leary","Denis Leary"
"http://dbpedia.org/resource/Making_the_Cut_(2020_TV_series)","http://dbpedia.org/resource/Heidi_Klum","Heidi Klum"
"http://dbpedia.org/resource/Andrija_i_Anđelka","http://dbpedia.org/resource/Guy_A._Lepage","Guy A. Lepage"
"http://dbpedia.org/resource/FCW_(TV_series)","http://dbpedia.org/resource/Steve_Keirn","Steve Keirn"
"http://dbpedia.org/resource/Hack_(TV_series)","http://dbpedia.org/resource/David_Koepp","David Koepp"
"http://dbpedia.org/resource/In_Concert_(American_TV_series)","http://dbpedia.org/resource/Don_Kirshner","Don Kirshner"
"http://dbpedia.org/resource/The_Job_(2001_TV_series)","http://dbpedia.org/resource/Denis_Leary","Denis Leary"
"http://dbpedia.org/resource/The_Late_Late_Show_(American_talk_show)","http://dbpedia.org/resource/David_Letterman","David Letterman"
"http://dbpedia.org/resource/The_Late_Late_Show_with_Craig_Ferguson","http://dbpedia.org/resource/David_Letterman","David Letterman"
"http://dbpedia.org/resource/Tilt_(American_TV_series)","http://dbpedia.org/resource/David_Levien","David Levien"
"http://dbpedia.org/resource/Timeless_(TV_series)","http://dbpedia.org/resource/Eric_Kripke","Eric Kripke"
"http://dbpedia.org/resource/Tout_le_monde_en_parle_(Canadian_talk_show)","http://dbpedia.org/resource/Guy_A._Lepage","Guy A. Lepage"
"http://dbpedia.org/resource/Gravedale_High","http://dbpedia.org/resource/David_Kirschner","David Kirschner"
"http://dbpedia.org/resource/Don_Kirshner's_Rock_Concert","http://dbpedia.org/resource/Don_Kirshner","Don Kirshner"
"http://dbpedia.org/resource/Wake,_Rattle,_and_Roll","http://dbpedia.org/resource/David_Kirschner","David Kirschner"
"http://dbpedia.org/resource/The_Jay_Leno_Show","http://dbpedia.org/resource/Jay_Leno","Jay Leno"
"http://dbpedia.org/resource/Bless_This_Mess_(TV_series)","http://dbpedia.org/resource/Lake_Bell","Lake Bell"
"http://dbpedia.org/resource/Brivido_Giallo","http://dbpedia.org/resource/Lamberto_Bava","Lamberto Bava"
"http://dbpedia.org/resource/The_Andy_Milonakis_Show","http://dbpedia.org/resource/Jimmy_Kimmel","Jimmy Kimmel"
"http://dbpedia.org/resource/Me_Mammy","http://dbpedia.org/resource/Hugh_Leonard","Hugh Leonard"
"http://dbpedia.org/resource/Curb_Your_Enthusiasm","http://dbpedia.org/resource/Larry_David","Larry David"
"http://dbpedia.org/resource/Big_Fan_(game_show)","http://dbpedia.org/resource/Jimmy_Kimmel","Jimmy Kimmel"
"http://dbpedia.org/resource/Crank_Yankers","http://dbpedia.org/resource/Jimmy_Kimmel","Jimmy Kimmel"
"http://dbpedia.org/resource/Dance_Revolution","http://dbpedia.org/resource/Konami","Konami"
"http://dbpedia.org/resource/WWE_Tribute_to_the_Troops","http://dbpedia.org/resource/John_Layfield","John Bradshaw Layfield"
"http://dbpedia.org/resource/Jimmy_Kimmel_Live!","http://dbpedia.org/resource/Jimmy_Kimmel","Jimmy Kimmel"
"http://dbpedia.org/resource/Rhythm_+_Flow","http://dbpedia.org/resource/John_Legend","John Legend"
"http://dbpedia.org/resource/Judith_Krantz's_Till_We_Meet_Again","http://dbpedia.org/resource/Judith_Krantz","Judith Krantz"
"http://dbpedia.org/resource/The_Man_Show","http://dbpedia.org/resource/Jimmy_Kimmel","Jimmy Kimmel"
"http://dbpedia.org/resource/Live_in_Front_of_a_Studio_Audience","http://dbpedia.org/resource/Jimmy_Kimmel","Jimmy Kimmel"
"http://dbpedia.org/resource/Chouseishin_Gransazer","http://dbpedia.org/resource/Konami","Konami"
"http://dbpedia.org/resource/Hot_l_Baltimore","http://dbpedia.org/resource/Lanford_Wilson","Lanford Wilson"
"http://dbpedia.org/resource/Cars_Toons","http://dbpedia.org/resource/John_Lasseter","John Lasseter"
"http://dbpedia.org/resource/All_That_Glitters_(TV_series)","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/All_in_the_Family","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/Apple_Pie_(TV_series)","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/Beasts_(TV_series)","http://dbpedia.org/resource/Nigel_Kneale","Nigel Kneale"
"http://dbpedia.org/resource/Big_Mouth_(TV_series)","http://dbpedia.org/resource/Nick_Kroll","Nick Kroll"
"http://dbpedia.org/resource/Quatermass_II","http://dbpedia.org/resource/Nigel_Kneale","Nigel Kneale"
"http://dbpedia.org/resource/Quatermass_and_the_Pit","http://dbpedia.org/resource/Nigel_Kneale","Nigel Kneale"
"http://dbpedia.org/resource/The_Quatermass_Experiment","http://dbpedia.org/resource/Nigel_Kneale","Nigel Kneale"
"http://dbpedia.org/resource/The_Quatermass_Experiment_(film)","http://dbpedia.org/resource/Nigel_Kneale","Nigel Kneale"
"http://dbpedia.org/resource/The_Last_Detective","http://dbpedia.org/resource/Leslie_Thomas","Leslie Thomas"
"http://dbpedia.org/resource/The_Looming_Tower_(miniseries)","http://dbpedia.org/resource/Lawrence_Wright","Lawrence Wright (giornalista)"
"http://dbpedia.org/resource/The_Nancy_Walker_Show","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/Matt_Houston","http://dbpedia.org/resource/Lawrence_Gordon_(producer)","Lawrence Gordon (produttore cinematografico)"
"http://dbpedia.org/resource/704_Hauser","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/A.k.a._Pablo","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/Call_for_Help","http://dbpedia.org/resource/Leo_Laporte","Leo Laporte"
"http://dbpedia.org/resource/Dave_(TV_series)","http://dbpedia.org/resource/Lil_Dicky","Lil Dicky"
"http://dbpedia.org/resource/The_Deputy_(TV_series)","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/Maude_(TV_series)","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/Rock_Lee","http://dbpedia.org/resource/Masashi_Kishimoto","Masashi Kishimoto"
"http://dbpedia.org/resource/The_World_of_Lee_Evans","http://dbpedia.org/resource/Lee_Evans_(comedian)","Lee Evans (attore)"
"http://dbpedia.org/resource/Insatiable_(TV_series)","http://dbpedia.org/resource/Lauren_Gussis","Lauren Gussis"
"http://dbpedia.org/resource/Panic_(TV_series)","http://dbpedia.org/resource/Lauren_Oliver","Lauren Oliver"
"http://dbpedia.org/resource/Larry_King_Live","http://dbpedia.org/resource/Larry_King","Larry King"
"http://dbpedia.org/resource/Le_inchieste_del_commissario_Maigret","http://dbpedia.org/resource/Mario_Landi","Mario Landi"
"http://dbpedia.org/resource/The_Lab_with_Leo_Laporte","http://dbpedia.org/resource/Leo_Laporte","Leo Laporte"
"http://dbpedia.org/resource/The_Witcher_(TV_series)","http://dbpedia.org/resource/Lauren_Schmidt_Hissrich","Lauren Schmidt Hissrich"
"http://dbpedia.org/resource/Ligações_Perigosas","http://dbpedia.org/resource/Les_Liaisons_dangereuses","Le relazioni pericolose (romanzo)"
"http://dbpedia.org/resource/Liza_on_Demand","http://dbpedia.org/resource/Liza_Koshy","Liza Koshy"
"http://dbpedia.org/resource/Love_&_Anarchy_(TV_series)","http://dbpedia.org/resource/Lisa_Langseth","Lisa Langseth"
"http://dbpedia.org/resource/Taking_the_Stage","http://dbpedia.org/resource/Nick_Lachey","Nick Lachey"
"http://dbpedia.org/resource/Dirk_Gently's_Holistic_Detective_Agency_(TV_series)","http://dbpedia.org/resource/Max_Landis","Max Landis"
"http://dbpedia.org/resource/Kroll_Show","http://dbpedia.org/resource/Nick_Kroll","Nick Kroll"
"http://dbpedia.org/resource/Kampung_Boy_(TV_series)","http://dbpedia.org/resource/Lat_(cartoonist)","LAT"
"http://dbpedia.org/resource/So_What_Now%3F","http://dbpedia.org/resource/Lee_Evans_(comedian)","Lee Evans (attore)"
"http://dbpedia.org/resource/The_Astounding_Wolf-Man","http://dbpedia.org/resource/Robert_Kirkman","Robert Kirkman"
"http://dbpedia.org/resource/Stone_(TV_series)","http://dbpedia.org/resource/Richard_Levinson","Richard Levinson"
"http://dbpedia.org/resource/The_Queen_Latifah_Show","http://dbpedia.org/resource/Queen_Latifah","Queen Latifah"
"http://dbpedia.org/resource/Nightingales_(American_TV_series)","http://dbpedia.org/resource/Rita_Lakin","Rita Lakin"
"http://dbpedia.org/resource/Fernwood_2_Night","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/Blacke's_Magic","http://dbpedia.org/resource/Richard_Levinson","Richard Levinson"
"http://dbpedia.org/resource/See_Dad_Run","http://dbpedia.org/resource/Patrick_Labyorteaux","Patrick Labyorteaux"
"http://dbpedia.org/resource/Mannix","http://dbpedia.org/resource/Richard_Levinson","Richard Levinson"
"http://dbpedia.org/resource/Fear_the_Walking_Dead","http://dbpedia.org/resource/Robert_Kirkman","Robert Kirkman"
"http://dbpedia.org/resource/In_the_Beginning_(TV_series)","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/Invincible_(TV_series)","http://dbpedia.org/resource/Robert_Kirkman","Robert Kirkman"
"http://dbpedia.org/resource/Jericho_(1966_TV_series)","http://dbpedia.org/resource/Richard_Levinson","Richard Levinson"
"http://dbpedia.org/resource/Outcast_(TV_series)","http://dbpedia.org/resource/Robert_Kirkman","Robert Kirkman"
"http://dbpedia.org/resource/America_2-Night","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/Mr._Dugan","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/Murder,_She_Wrote","http://dbpedia.org/resource/Richard_Levinson","Richard Levinson"
"http://dbpedia.org/resource/Sunday_Dinner_(TV_series)","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/Columbo","http://dbpedia.org/resource/Richard_Levinson","Richard Levinson"
"http://dbpedia.org/resource/Monsters_vs._Aliens:_Mutant_Pumpkins_from_Outer_Space","http://dbpedia.org/resource/Rob_Letterman","Rob Letterman"
"http://dbpedia.org/resource/Guess_Who_Died","http://dbpedia.org/resource/Norman_Lear","Norman Lear"
"http://dbpedia.org/resource/The_Rookies","http://dbpedia.org/resource/Rita_Lakin","Rita Lakin"
"http://dbpedia.org/resource/Star_Wars_Rebels","http://dbpedia.org/resource/Simon_Kinberg","Simon Kinberg"
"http://dbpedia.org/resource/Back_to_You_(TV_series)","http://dbpedia.org/resource/Steven_Levitan","Steven Levitan"
"http://dbpedia.org/resource/Treadstone","http://dbpedia.org/resource/Tim_Kring","Tim Kring"
"http://dbpedia.org/resource/Dig_(TV_series)","http://dbpedia.org/resource/Tim_Kring","Tim Kring"
"http://dbpedia.org/resource/Crossing_Jordan","http://dbpedia.org/resource/Tim_Kring","Tim Kring"
"http://dbpedia.org/resource/Valley_of_Tears_(TV_series)","http://dbpedia.org/resource/Ron_Leshem","Ron Leshem"
"http://dbpedia.org/resource/Modern_Family","http://dbpedia.org/resource/Steven_Levitan","Steven Levitan"
"http://dbpedia.org/resource/Euphoria_(Israeli_TV_series)","http://dbpedia.org/resource/Ron_Leshem","Ron Leshem"
"http://dbpedia.org/resource/Greg_the_Bunny","http://dbpedia.org/resource/Steven_Levitan","Steven Levitan"
"http://dbpedia.org/resource/Heroes_(American_TV_series)","http://dbpedia.org/resource/Tim_Kring","Tim Kring"
"http://dbpedia.org/resource/Heroes_Reborn_(miniseries)","http://dbpedia.org/resource/Tim_Kring","Tim Kring"
"http://dbpedia.org/resource/Just_Shoot_Me!","http://dbpedia.org/resource/Steven_Levitan","Steven Levitan"
"http://dbpedia.org/resource/Touch_(American_TV_series)","http://dbpedia.org/resource/Tim_Kring","Tim Kring"
"http://dbpedia.org/resource/Yvon_of_the_Yukon","http://dbpedia.org/resource/Terry_Klassen","Terry Klassen"
