"binding","subjOfProp","label"
"http://dbpedia.org/resource/Jim_Mooney","http://dbpedia.org/resource/Phantom_Girl","Phantom Girl"
"http://dbpedia.org/resource/Jim_Mooney","http://dbpedia.org/resource/Man-Killer","Man-Killer"
"http://dbpedia.org/resource/John_Dickson_Carr","http://dbpedia.org/resource/Gideon_Fell","Gideon Fell"
"http://dbpedia.org/resource/Shigesato_Itoi","http://dbpedia.org/resource/Giygas","Giygas"
"http://dbpedia.org/resource/Stuart_Immonen","http://dbpedia.org/resource/Serpent_(character)","Serpente (Marvel Comics)"
"http://dbpedia.org/resource/George_Papp","http://dbpedia.org/resource/Lar_Gand","Lar Gand"
"http://dbpedia.org/resource/George_Papp","http://dbpedia.org/resource/Green_Arrow","Freccia Verde"
"http://dbpedia.org/resource/Greg_Pak","http://dbpedia.org/resource/Elloe_Kaifi","Elloe Kaifi"
"http://dbpedia.org/resource/James_D._Parriott","http://dbpedia.org/resource/Voyagers!","Voyagers! - Viaggiatori del tempo"
"http://dbpedia.org/resource/Jim_O'Doherty","http://dbpedia.org/resource/How_to_Rock","How to Rock"
"http://dbpedia.org/resource/John_Ostrander","http://dbpedia.org/resource/Amanda_Waller","Amanda Waller"
"http://dbpedia.org/resource/Matt_Olmstead","http://dbpedia.org/resource/Breakout_Kings","I signori della fuga"
"http://dbpedia.org/resource/Matt_Olmstead","http://dbpedia.org/resource/Law_&_Order:_Organized_Crime","Law & Order: Organized Crime"
"http://dbpedia.org/resource/Michael_Palin","http://dbpedia.org/resource/Monty_Python's_Flying_Circus","Monty Python's Flying Circus"
"http://dbpedia.org/resource/Nunzio_DeFilippis","http://dbpedia.org/resource/Wallflower_(comics)","Wallflower"
"http://dbpedia.org/resource/Nunzio_DeFilippis","http://dbpedia.org/resource/Rockslide_(comics)","Rockslide"
"http://dbpedia.org/resource/Nunzio_DeFilippis","http://dbpedia.org/resource/Elixir_(comics)","Elixir (personaggio)"
"http://dbpedia.org/resource/Obie_Scott_Wade","http://dbpedia.org/resource/SheZow","SheZow"
"http://dbpedia.org/resource/Paolo_Giordano","http://dbpedia.org/resource/We_Are_Who_We_Are","We Are Who We Are"
"http://dbpedia.org/resource/Paul_Abbott","http://dbpedia.org/resource/Hit_&_Miss","Hit & Miss"
"http://dbpedia.org/resource/Ian_Brennan_(writer)","http://dbpedia.org/resource/Hollywood_(miniseries)","Hollywood (miniserie televisiva)"
"http://dbpedia.org/resource/Ian_Brennan_(writer)","http://dbpedia.org/resource/The_Politician_(TV_series)","The Politician"
"http://dbpedia.org/resource/Ian_Brennan_(writer)","http://dbpedia.org/resource/Blaine_Anderson","Blaine Anderson"
"http://dbpedia.org/resource/Ian_Brennan_(writer)","http://dbpedia.org/resource/Mercedes_Jones","Mercedes Jones"
"http://dbpedia.org/resource/Ian_Fleming","http://dbpedia.org/resource/Caractacus_Pott","Caractacus Potts"
"http://dbpedia.org/resource/Ian_Fleming","http://dbpedia.org/resource/Oddjob","Oddjob"
"http://dbpedia.org/resource/Ian_Jones-Quartey","http://dbpedia.org/resource/OK_K.O.!_Let's_Be_Heroes","OK K.O.!"
"http://dbpedia.org/resource/Iwao_Takamoto","http://dbpedia.org/resource/Aurora_(Sleeping_Beauty)","Aurora (Disney)"
"http://dbpedia.org/resource/J._K._Rowling","http://dbpedia.org/resource/Harry_Potter_(character)","Harry Potter (personaggio)"
"http://dbpedia.org/resource/J._Michael_Straczynski","http://dbpedia.org/resource/Jeremiah_(TV_series)","Jeremiah (serie televisiva)"
"http://dbpedia.org/resource/J._Michael_Straczynski","http://dbpedia.org/resource/She-Ra","She-Ra"
"http://dbpedia.org/resource/J._Michael_Straczynski","http://dbpedia.org/resource/Crusade_(TV_series)","Crusade"
"http://dbpedia.org/resource/J._Michael_Straczynski","http://dbpedia.org/resource/Babylon_5","Babylon 5"
"http://dbpedia.org/resource/Jace_Richdale","http://dbpedia.org/resource/The_Oblongs","The Oblongs"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/H.E.R.B.I.E.","H.E.R.B.I.E."
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Hank_Pym","Henry Pym"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Hercules_(Marvel_Comics)","Ercole (Marvel Comics)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Hulk","Hulk"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Human_Torch","Torcia Umana"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Iceman_(Marvel_Comics)","Uomo Ghiaccio"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Impossible_Man","Uomo Impossibile"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Invisible_Woman","Donna invisibile"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Iron_Man","Iron Man"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Jane_Foster","Jane Foster"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/OMAC_(Buddy_Blank)","OMAC (personaggio)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Orion_(character)","Orion (DC Comics)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Gabe_Jones","Gabe Jones"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Ben_Grimm","Cosa (personaggio)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Trapster","Trapster"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Stranger_(comics)","Straniero (Stranger)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Heimdall_(character)","Heimdall (Marvel Comics)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Hela_(character)","Hela (personaggio)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Lucifer_(Marvel_Comics)","Lucifero (Marvel Comics)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Batroc_the_Leaper","Batroc il Saltatore"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Bolivar_Trask","Bolivar Trask"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Dan_Turpin","Dan Turpin"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Mad_Thinker","Pensatore Pazzo"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Thor_(Ultimate_Marvel_character)","Ultimate Thor"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Thunderbolt_Ross","Thunderbolt Ross"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Toad_(comics)","Toad (Marvel Comics)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Triton_(comics)","Triton (personaggio)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Scarlet_Witch","Scarlet (Marvel Comics)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/X-Men:_Pryde_of_the_X-Men","L'audacia degli X-Men"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Blastaar","Blastaar"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Stompa","Stompa"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Zabu","Zabu"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Klarion_the_Witch_Boy","Klarion"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Mister_Miracle_(Shilo_Norman)","Shilo Norman"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/DeSaad","Desaad"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Hulk_2099","Hulk 2099"
"http://dbpedia.org/resource/Jack_Rose_(screenwriter)","http://dbpedia.org/resource/The_Good_Guys_(1968_TV_series)","The Good Guys (serie televisiva 1968)"
"http://dbpedia.org/resource/Jacques_Rouxel_(animator)","http://dbpedia.org/resource/Les_Shadoks","Le avventure degli Shadok"
"http://dbpedia.org/resource/James_Robinson_(writer)","http://dbpedia.org/resource/Starman_(Jack_Knight)","Jack Knight"
"http://dbpedia.org/resource/James_Robinson_(writer)","http://dbpedia.org/resource/Outsider_(comics)","Outsider (DC Comics)"
"http://dbpedia.org/resource/James_Robinson_(writer)","http://dbpedia.org/resource/Hawkgirl","Hawkgirl"
"http://dbpedia.org/resource/James_Sherman_(comics)","http://dbpedia.org/resource/Shvaughn_Erin","Shvaughn Erin"
"http://dbpedia.org/resource/Jamie_Hewlett","http://dbpedia.org/resource/Russel_Hobbs","Russel Hobbs"
"http://dbpedia.org/resource/Jamie_Kennedy","http://dbpedia.org/resource/Living_with_Fran","A casa di Fran"
"http://dbpedia.org/resource/Jean-Yves_Raimbaud","http://dbpedia.org/resource/Oggy_and_the_Cockroaches","Maledetti scarafaggi"
"http://dbpedia.org/resource/Jeff_%22Swampy%22_Marsh","http://dbpedia.org/resource/Phineas_and_Ferb","Phineas e Ferb"
"http://dbpedia.org/resource/Jeff_Jarrett","http://dbpedia.org/resource/Impact!_(TV_series)","Impact (programma televisivo)"
"http://dbpedia.org/resource/Jeff_Lindsay_(writer)","http://dbpedia.org/resource/Harry_Morgan_(Dexter)","Harry Morgan (personaggio)"
"http://dbpedia.org/resource/Jeff_Martin_(writer)","http://dbpedia.org/resource/Hardball_(1994_TV_series)","Hardball (serie televisiva 1994)"
"http://dbpedia.org/resource/Jeff_Martin_(writer)","http://dbpedia.org/resource/The_Good_Life_(1994_TV_series)","La famiglia Bowman"
"http://dbpedia.org/resource/Jennifer_Lee_(filmmaker)","http://dbpedia.org/resource/Anna_(Frozen)","Anna (Disney)"
"http://dbpedia.org/resource/Jennifer_Lee_(filmmaker)","http://dbpedia.org/resource/Elsa_(Frozen)","Elsa (Disney)"
"http://dbpedia.org/resource/Jennifer_Lee_(filmmaker)","http://dbpedia.org/resource/Olaf_(Frozen)","Olaf (Frozen)"
"http://dbpedia.org/resource/Jerrod_Carmichael","http://dbpedia.org/resource/The_Carmichael_Show","The Carmichael Show"
"http://dbpedia.org/resource/Jess_Winfield","http://dbpedia.org/resource/List_of_Lilo_&_Stitch_characters","Personaggi di Lilo & Stitch"
"http://dbpedia.org/resource/Jim_Lee","http://dbpedia.org/resource/Hush_(character)","Hush (personaggio)"
"http://dbpedia.org/resource/Jim_Lee","http://dbpedia.org/resource/Outsider_(comics)","Outsider (DC Comics)"
"http://dbpedia.org/resource/Jim_Lee","http://dbpedia.org/resource/Omega_Red","Omega Red"
"http://dbpedia.org/resource/Jim_Mooney","http://dbpedia.org/resource/Invisible_Kid","Lyle Norg"
"http://dbpedia.org/resource/Jim_Mooney","http://dbpedia.org/resource/Omega_the_Unknown","Omega lo sconosciuto"
"http://dbpedia.org/resource/Jim_Mooney","http://dbpedia.org/resource/Sun_Boy","Sun Boy"
"http://dbpedia.org/resource/Jim_Mooney","http://dbpedia.org/resource/Luornu_Durgo","Luornu Durgo"
"http://dbpedia.org/resource/Michael_Ian_Black","http://dbpedia.org/resource/You're_Whole","You're Whole"
"http://dbpedia.org/resource/Mitchell_Hurwitz","http://dbpedia.org/resource/Lady_Dynamite","Lady Dynamite"
"http://dbpedia.org/resource/Mitchell_Hurwitz","http://dbpedia.org/resource/The_Ellen_Show","The Ellen Show"
"http://dbpedia.org/resource/Park_Ji-eun","http://dbpedia.org/resource/My_Love_from_the_Star","Byeor-eseo on geudae"
"http://dbpedia.org/resource/Tomonobu_Itagaki","http://dbpedia.org/resource/Hitomi_(Dead_or_Alive)","Hitomi (Dead or Alive)"
"http://dbpedia.org/resource/Toru_Iwatani","http://dbpedia.org/resource/Pac-Man_(character)","Pac-Man (personaggio)"
"http://dbpedia.org/resource/Eric_Overmyer","http://dbpedia.org/resource/Treme_(TV_series)","Treme"
"http://dbpedia.org/resource/George_Orwell","http://dbpedia.org/resource/O'Brien_(Nineteen_Eighty-Four)","O'Brien (personaggio)"
"http://dbpedia.org/resource/George_Papp","http://dbpedia.org/resource/Insect_Queen_(DC_Comics)","Insect Queen"
"http://dbpedia.org/resource/George_Papp","http://dbpedia.org/resource/Thom_Kallor","Thom Kallor"
"http://dbpedia.org/resource/George_Papp","http://dbpedia.org/resource/Pete_Ross","Pete Ross"
"http://dbpedia.org/resource/Goran_Parlov","http://dbpedia.org/resource/Barracuda_(Marvel_Comics)","Barracuda (Marvel Comics)"
"http://dbpedia.org/resource/Greg_Pak","http://dbpedia.org/resource/Weapon_H","Arma H"
"http://dbpedia.org/resource/Greg_Pak","http://dbpedia.org/resource/Hiro-Kala","Hiro-Kala"
"http://dbpedia.org/resource/Jack_Orman","http://dbpedia.org/resource/Pan_Am_(TV_series)","Pan Am (serie televisiva)"
"http://dbpedia.org/resource/James_D._Parriott","http://dbpedia.org/resource/Forever_Knight","Forever Knight"
"http://dbpedia.org/resource/John_Ostrander","http://dbpedia.org/resource/Hawkman_(Fel_Andar)","Fel Andar"
"http://dbpedia.org/resource/John_Ostrander","http://dbpedia.org/resource/Parasite_(comics)","Parassita (personaggio)"
"http://dbpedia.org/resource/John_Ostrander","http://dbpedia.org/resource/Hawkwoman","Hawkwoman"
"http://dbpedia.org/resource/Matt_Olmstead","http://dbpedia.org/resource/List_of_Prison_Break_characters","Personaggi di Prison Break"
"http://dbpedia.org/resource/Nunzio_DeFilippis","http://dbpedia.org/resource/Hellion_(Marvel_Comics)","Satiro (Marvel Comics)"
"http://dbpedia.org/resource/Nunzio_DeFilippis","http://dbpedia.org/resource/Trance_(comics)","Trance (personaggio)"
"http://dbpedia.org/resource/Nunzio_DeFilippis","http://dbpedia.org/resource/Anole_(comics)","Anole"
"http://dbpedia.org/resource/Ollie_Johnston","http://dbpedia.org/resource/List_of_Disney's_Cinderella_characters","Personaggi di Cenerentola (Disney)"
"http://dbpedia.org/resource/Paul_Abbott","http://dbpedia.org/resource/Ian_Gallagher","Ian Gallagher"
"http://dbpedia.org/resource/Ian_Brennan_(writer)","http://dbpedia.org/resource/Hester_Ulrich","Hester Ulrich"
"http://dbpedia.org/resource/Ian_Brennan_(writer)","http://dbpedia.org/resource/Emma_Pillsbury","Emma Pillsbury"
"http://dbpedia.org/resource/Ian_Brennan_(writer)","http://dbpedia.org/resource/Tina_Cohen-Chang","Tina Cohen-Chang"
"http://dbpedia.org/resource/Ian_Davidson_(scriptwriter)","http://dbpedia.org/resource/Sorry!_(TV_series)","Sorry!"
"http://dbpedia.org/resource/Ian_Fleming","http://dbpedia.org/resource/Mr._Wint_and_Mr._Kidd","Mr. Wint & Mr. Kidd (James Bond)"
"http://dbpedia.org/resource/Ian_Fleming","http://dbpedia.org/resource/Le_Chiffre","Le Chiffre"
"http://dbpedia.org/resource/Ian_Rankin","http://dbpedia.org/resource/John_Rebus","John Rebus"
"http://dbpedia.org/resource/J._K._Rowling","http://dbpedia.org/resource/Severus_Snape","Severus Piton"
"http://dbpedia.org/resource/J._K._Rowling","http://dbpedia.org/resource/Sirius_Black","Sirius Black"
"http://dbpedia.org/resource/J._R._R._Tolkien","http://dbpedia.org/resource/Ælfwine_(Tolkien)","Eriol"
"http://dbpedia.org/resource/Jac_Venza","http://dbpedia.org/resource/Great_Performances","Great Performances"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Jasper_Sitwell","Jasper Sitwell"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Red_Skull","Teschio Rosso"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Sharon_Carter","Sharon Carter"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Sif_(character)","Sif (personaggio)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Silver_Surfer","Silver Surfer"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Sprite_(Eternal)","Sprite (personaggio)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Doctor_Bedlam","Dottor Bedlam"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Peggy_Carter","Peggy Carter"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Bernadeth","Bernadeth"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Infinity-Man","Uomo Infinito"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Gorgon_(Inhuman)","Gorgon (Inumani)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Lashina","Lashina"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Sersi","Sersi"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Vanisher","Svanitore"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Machine_Man","Machine Man"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/MODOK","MODOK"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Zuras","Zuras (personaggio)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Klaw_(character)","Klaw"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Alicia_Masters","Alicia Masters"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Whirlwind_(comics)","David Cannon (personaggio)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Wizard_(Marvel_Comics)","Wizard (Marvel Comics)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Wonder_Man","Wonder Man"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Tyr_(Marvel_Comics)","Tyr (Marvel Comics)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Balder_(character)","Balder (Marvel Comics)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Gorilla-Man","Uomo-Gorilla"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Mister_Miracle","Mister Miracle"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Grey_Gargoyle","Gargoyle (personaggio)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Ulik","Ulik"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Black_Bolt","Freccia Nera"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Executioner_(character)","Esecutore (personaggio)"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Mangog","Mangog"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Parademon","Parademoni"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Reed_Richards","Mister Fantastic"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Uatu","Uatu"
"http://dbpedia.org/resource/Jack_Kirby","http://dbpedia.org/resource/Surtur_(character)","Surtur (Marvel Comics)"
"http://dbpedia.org/resource/Jack_London","http://dbpedia.org/resource/White_Fang_(TV_series)","Zanna Bianca (serie televisiva)"
"http://dbpedia.org/resource/James_Duff_(writer)","http://dbpedia.org/resource/The_Closer","The Closer"
"http://dbpedia.org/resource/James_Duff_(writer)","http://dbpedia.org/resource/Brenda_Leigh_Johnson","Brenda Leigh Johnson"
"http://dbpedia.org/resource/James_Robinson_(writer)","http://dbpedia.org/resource/Spider_(DC_Comics)","Alias il Ragno"
"http://dbpedia.org/resource/James_Robinson_(writer)","http://dbpedia.org/resource/Starman_(DC_Comics)","Starman (personaggio)"
"http://dbpedia.org/resource/Jamie_Hewlett","http://dbpedia.org/resource/Noodle_(character)","Noodle (personaggio)"
"http://dbpedia.org/resource/Janet_Jones","http://dbpedia.org/resource/Popples_(1986_TV_series)","Popples (serie animata)"
"http://dbpedia.org/resource/Jean-Yves_Raimbaud","http://dbpedia.org/resource/Space_Goofs","Space Goofs - Vicini, troppo vicini!"
